invoice_line_id,invoice_id,service_type_id,consignment_count,line_amount_aud,chargeable_weight_kg
55091,17880,3,2,879.6,447.08
55092,17880,4,1,177.63,259.92
55093,17880,5,1,222.4,35.8
55094,17881,1,1,232.68,101.99
55095,17881,4,1,278.85,222.72
55096,17881,5,1,793.67,712.8
55097,17882,1,1,177.25,78.82
55098,17882,2,1,184.67,218.19
55099,17883,6,1,148.46,201.3
55100,17884,3,3,659.08,129.07
55101,17885,2,1,188.25,168.3
55102,17885,4,1,113.57,28.98
55103,17885,5,1,265.6,36.04
55104,17885,6,1,129.29,145.95
55105,17885,7,1,215.35,111.84
55106,17886,1,3,2511.3,391.65
55107,17887,6,1,125.23,136.2
55108,17888,1,1,449.76,489.85
55109,17888,2,1,891.42,880.75
55110,17888,4,1,137.59,15.23
55111,17889,2,1,466.53,793.82
55112,17889,3,1,117.97,5.66
55113,17889,4,1,285.26,859.99
55114,17889,5,1,1387.62,12.34
55115,17889,7,1,916.41,29.9
55116,17890,2,2,366.1,129.46
55117,17891,2,1,855.73,239.76
55118,17891,3,1,430.98,107.86
55119,17891,6,2,405.84,1043.38
55120,17891,7,1,173.64,14.23
55121,17892,3,1,333.33,850.39
55122,17892,4,1,121.08,66.47
55123,17893,1,1,762.47,1057.02
55124,17893,2,1,150.29,31.94
55125,17893,3,2,310.49,239.42
55126,17893,4,1,248.52,115.64
55127,17894,4,1,162.66,238.08
55128,17895,3,1,192.42,240.36
55129,17896,2,1,544.79,29.3
55130,17896,3,1,211.35,342.24
55131,17896,7,2,1633.01,687.06
55132,17897,3,1,133.97,91.1
55133,17897,4,1,261.71,25.46
55134,17897,6,1,339.27,569.65
55135,17898,3,4,1052.65,738.77
55136,17899,3,3,735.28,108.13
55137,17899,5,2,1639.5,270.91
55138,17900,1,2,1145.94,1095.88
55139,17900,2,1,144.13,112.5
55140,17900,3,2,403.96,384.96
55141,17900,6,1,144.99,313.1
55142,17900,7,1,962.35,96.0
55143,17901,1,1,379.36,94.65
55144,17901,2,1,574.34,181.55
55145,17901,3,1,150.94,74.65
55146,17901,4,3,459.79,264.02
55147,17902,3,1,144.91,111.04
55148,17902,4,1,91.15,12.53
55149,17902,5,1,1104.58,929.88
55150,17903,1,1,665.75,36.08
55151,17903,2,1,1017.45,1060.2
55152,17903,3,1,325.51,868.56
55153,17903,4,1,162.46,212.46
55154,17903,7,2,1835.77,1097.62
55155,17904,1,1,651.01,49.5
55156,17904,2,2,426.63,383.54
55157,17904,3,1,132.77,75.2
55158,17904,4,2,283.76,78.89
55159,17904,6,1,258.94,189.92
55160,17905,2,1,178.26,59.1
55161,17905,3,1,114.08,24.75
55162,17905,6,1,122.36,233.73
55163,17906,1,1,824.6,252.24
55164,17906,3,1,232.13,424.84
55165,17906,6,1,337.2,298.43
55166,17907,2,1,869.64,327.53
55167,17907,3,2,816.8,635.17
55168,17907,5,2,697.0,498.85
55169,17908,2,2,621.54,385.65
55170,17908,3,1,400.59,27.71
55171,17908,6,1,92.71,13.1
55172,17908,7,1,572.56,643.6
55173,17909,2,1,179.2,137.8
55174,17909,4,3,529.3,30.69
55175,17909,5,1,1462.23,62.6
55176,17910,1,1,772.43,41.5
55177,17910,4,1,209.73,516.9
55178,17910,6,1,86.68,54.08
55179,17911,3,1,330.17,4.46
55180,17912,1,2,682.01,190.26
55181,17912,2,1,321.02,10.32
55182,17912,4,2,448.7,108.61
55183,17912,5,1,284.65,93.68
55184,17912,6,1,199.43,220.8
55185,17913,3,1,133.18,9.02
55186,17913,4,2,114.98,310.54
55187,17914,3,1,118.22,19.58
55188,17915,2,1,82.9,27.96
55189,17915,4,1,229.9,626.2
55190,17915,5,1,654.12,375.2
55191,17916,1,2,1246.04,111.35
55192,17916,2,1,370.67,61.7
55193,17916,3,4,1364.78,2894.9
55194,17916,4,4,960.47,452.18
55195,17916,5,1,228.04,41.75
55196,17916,6,1,307.13,36.19
55197,17917,3,1,368.55,94.5
55198,17917,5,1,219.24,10.8
55199,17917,6,2,245.81,419.99
55200,17918,1,1,769.0,24.66
55201,17918,3,2,239.31,151.63
55202,17918,4,1,144.94,251.8
55203,17919,1,1,1019.39,211.01
55204,17919,2,1,183.21,131.68
55205,17919,3,3,546.18,232.14
55206,17919,4,1,352.65,6.24
55207,17919,5,1,388.05,29.68
55208,17920,1,1,747.24,16.71
55209,17920,2,1,124.56,12.08
55210,17920,3,1,408.01,60.54
55211,17920,4,1,429.6,219.02
55212,17921,1,1,628.06,13.88
55213,17921,2,1,254.04,337.2
55214,17921,4,1,115.63,63.75
55215,17921,5,1,273.99,101.82
55216,17921,6,1,110.14,102.22
55217,17921,7,1,787.93,287.5
55218,17922,2,1,130.53,13.11
55219,17922,3,3,673.27,1684.12
55220,17922,6,1,118.46,55.05
55221,17923,1,1,238.52,280.55
55222,17923,2,1,411.19,48.0
55223,17923,3,2,348.05,465.75
55224,17923,4,1,170.39,17.84
55225,17923,5,1,1387.33,3.25
55226,17924,3,2,729.41,875.32
55227,17925,3,1,209.02,449.7
55228,17925,4,1,156.24,134.39
55229,17925,5,1,1269.13,498.06
55230,17926,1,1,169.81,36.1
55231,17927,3,3,1115.58,804.68
55232,17927,5,1,236.44,35.92
55233,17927,6,2,217.2,74.36
55234,17928,2,1,154.67,131.37
55235,17928,5,1,572.28,469.2
55236,17928,6,1,115.45,32.4
55237,17929,1,2,564.85,626.04
55238,17929,2,1,307.84,208.5
55239,17929,3,2,715.16,455.82
55240,17929,5,1,575.47,29.9
55241,17929,7,1,1174.55,1448.7
55242,17930,1,3,622.29,367.12
55243,17930,3,2,263.26,144.88
55244,17930,4,2,645.31,2195.16
55245,17930,7,2,928.36,582.86
55246,17931,1,1,146.33,36.38
55247,17931,3,3,642.98,353.9
55248,17932,4,1,138.61,184.45
55249,17933,2,1,466.12,7.65
55250,17933,3,1,263.65,597.35
55251,17933,4,2,257.8,230.55
55252,17933,6,1,357.31,288.27
55253,17934,2,1,199.47,68.8
55254,17934,3,3,1470.96,2407.29
55255,17934,4,4,782.68,732.56
55256,17934,5,1,155.62,14.66
55257,17934,7,1,745.4,240.75
55258,17935,2,1,191.16,254.4
55259,17935,3,6,1773.73,3384.49
55260,17935,4,2,354.89,813.16
55261,17935,6,1,147.34,327.6
55262,17936,2,1,386.78,25.86
55263,17936,3,1,488.77,52.0
55264,17936,4,1,169.18,265.22
55265,17936,5,1,210.31,41.42
55266,17936,6,1,212.3,8.0
55267,17937,1,1,168.29,113.7
55268,17937,2,1,233.92,281.04
55269,17937,3,1,135.64,123.6
55270,17937,4,1,141.43,19.14
55271,17937,5,1,229.13,172.68
55272,17937,7,1,1133.86,95.2
55273,17938,3,3,596.45,364.2
55274,17938,6,2,355.6,1249.12
55275,17939,2,1,180.1,193.44
55276,17939,3,1,262.83,25.06
55277,17939,4,2,267.64,380.23
55278,17940,1,1,887.97,523.92
55279,17940,3,4,938.05,401.18
55280,17940,4,2,356.47,291.21
55281,17940,5,1,615.59,144.15
55282,17940,7,1,250.82,98.45
55283,17941,1,1,122.22,18.75
55284,17941,2,1,416.1,146.14
55285,17941,3,2,367.2,36.67
55286,17941,4,2,998.05,1637.66
55287,17941,6,2,546.14,799.36
55288,17941,7,1,1257.47,115.49
55289,17942,1,1,627.03,4.82
55290,17943,7,1,197.08,9.05
55291,17944,1,1,994.85,101.0
55292,17944,2,1,115.21,51.9
55293,17944,5,1,201.37,50.56
55294,17945,1,1,244.41,136.68
55295,17945,2,1,136.96,32.68
55296,17945,3,1,529.02,84.02
55297,17945,4,1,106.29,68.55
55298,17945,6,1,147.72,320.38
55299,17946,1,1,357.59,332.28
55300,17946,3,1,230.31,136.84
55301,17946,4,2,259.55,338.32
55302,17946,6,1,142.57,19.5
55303,17947,1,1,133.34,13.96
55304,17947,4,1,107.77,129.05
55305,17947,6,1,110.34,27.5
55306,17948,2,1,151.6,19.8
55307,17948,3,1,234.28,476.48
55308,17948,4,3,1002.85,1145.76
55309,17949,3,1,132.76,79.8
55310,17949,6,1,128.68,112.35
55311,17950,1,1,610.11,882.12
55312,17950,3,2,286.98,172.73
55313,17950,6,1,193.72,795.79
55314,17951,4,1,173.52,278.73
55315,17952,1,1,887.84,266.45
55316,17952,2,1,151.42,131.19
55317,17952,3,2,352.44,570.09
55318,17952,4,2,260.8,325.79
55319,17953,4,4,588.06,457.72
55320,17953,6,1,214.4,183.8
55321,17954,3,1,216.54,60.8
55322,17955,3,1,676.46,1550.12
55323,17956,1,1,371.55,349.41
55324,17956,2,1,133.87,44.95
55325,17956,4,1,307.7,96.06
55326,17956,6,1,155.92,403.22
55327,17957,2,1,150.76,51.28
55328,17957,3,1,194.89,245.35
55329,17958,1,1,175.48,56.5
55330,17958,4,1,102.8,20.85
55331,17958,5,1,804.68,113.95
55332,17959,1,1,478.02,98.2
55333,17959,2,1,179.92,137.97
55334,17959,4,2,231.57,97.75
55335,17959,6,1,294.72,101.42
55336,17960,2,1,301.69,69.4
55337,17960,4,3,354.61,154.39
55338,17960,7,3,2406.26,242.84
55339,17961,2,1,154.33,19.29
55340,17961,3,1,126.25,124.37
55341,17962,3,2,301.35,235.05
55342,17962,5,1,367.49,216.6
55343,17962,6,1,125.8,26.36
55344,17963,2,4,1358.5,1900.78
55345,17963,3,3,903.23,48.67
55346,17963,6,1,103.43,65.45
55347,17963,7,1,1430.23,927.72
55348,17964,1,2,2104.32,578.92
55349,17964,2,1,479.91,308.11
55350,17964,3,2,156.77,289.38
55351,17964,6,1,123.07,86.18
55352,17965,3,1,205.05,6.07
55353,17965,6,2,232.66,192.8
55354,17966,1,1,588.33,347.4
55355,17967,5,1,687.09,246.29
55356,17968,2,1,403.5,592.03
55357,17968,3,1,225.65,21.98
55358,17968,4,1,107.16,35.33
55359,17969,2,1,275.31,394.06
55360,17969,3,1,240.3,445.46
55361,17969,4,1,209.07,444.37
55362,17969,5,1,156.49,34.0
55363,17969,6,1,120.25,14.4
55364,17970,1,1,133.71,13.35
55365,17970,2,2,743.7,434.45
55366,17970,3,1,126.57,62.74
55367,17970,6,1,164.83,407.74
55368,17971,1,1,579.03,766.4
55369,17971,3,1,226.16,453.1
55370,17972,1,1,275.86,179.22
55371,17972,2,1,577.69,98.9
55372,17972,3,1,411.37,14.9
55373,17972,4,4,864.68,639.47
55374,17972,5,1,232.26,93.85
55375,17972,6,1,244.71,14.5
55376,17973,1,2,914.1,429.65
55377,17973,3,1,141.88,155.62
55378,17973,4,1,136.76,170.1
55379,17973,5,1,351.35,159.82
55380,17973,6,1,224.22,822.2
55381,17974,2,2,542.99,291.65
55382,17974,3,1,0.0,243.6
55383,17974,7,1,979.78,102.71
55384,17975,2,2,1286.13,271.22
55385,17975,3,2,531.15,536.78
55386,17975,4,2,703.9,295.1
55387,17975,5,1,119.53,7.2
55388,17975,6,1,311.72,48.0
55389,17976,1,1,863.46,20.2
55390,17976,4,4,1043.16,1488.77
55391,17976,5,2,1524.93,78.98
55392,17977,3,2,282.1,227.19
55393,17977,4,2,892.63,1229.06
55394,17977,6,1,294.75,464.4
55395,17978,3,1,444.44,298.16
55396,17978,4,2,520.06,213.69
55397,17979,3,1,94.85,40.9
55398,17979,4,1,173.0,26.0
55399,17979,5,1,288.98,104.3
55400,17979,7,1,1380.09,907.69
55401,17980,1,2,316.59,113.69
55402,17980,3,2,537.05,246.28
55403,17980,5,1,363.15,277.18
55404,17981,1,2,642.83,190.33
55405,17981,3,2,650.19,802.05
55406,17982,3,1,482.99,25.82
55407,17982,4,1,479.01,545.58
55408,17982,6,1,153.41,241.58
55409,17983,1,1,395.51,474.6
55410,17984,1,1,183.58,128.32
55411,17984,3,1,287.44,709.68
55412,17984,5,1,1104.72,64.6
55413,17984,7,2,1394.17,976.46
55414,17985,2,1,345.7,527.82
55415,17986,2,1,778.67,508.01
55416,17986,4,1,135.64,317.45
55417,17986,6,1,104.6,58.06
55418,17987,3,2,669.11,162.22
55419,17988,3,2,368.65,733.45
55420,17988,4,2,243.4,89.7
55421,17988,5,1,325.61,174.12
55422,17988,6,1,180.55,341.84
55423,17988,7,1,189.57,40.9
55424,17989,3,1,0.0,337.0
55425,17989,5,1,162.75,26.08
55426,17989,7,1,477.72,218.66
55427,17990,3,3,527.38,737.63
55428,17990,6,1,202.69,239.96
55429,17991,3,1,564.33,798.92
55430,17991,4,1,268.63,198.0
55431,17991,6,2,332.82,185.07
55432,17992,2,2,637.05,800.25
55433,17992,6,1,236.12,4.18
55434,17993,4,1,134.62,78.3
55435,17994,4,1,186.95,9.72
55436,17995,2,1,661.07,29.78
55437,17996,4,1,194.04,465.52
55438,17996,5,1,241.92,44.0
55439,17996,6,1,124.13,25.05
55440,17997,1,1,0.0,9.02
55441,17997,2,1,857.53,361.48
55442,17997,4,2,365.77,617.94
55443,17997,5,1,1087.23,120.48
55444,17998,1,1,858.43,150.24
55445,17998,2,1,521.46,258.5
55446,17998,3,1,120.61,53.62
55447,17998,4,1,81.87,27.96
55448,17998,5,1,336.55,256.3
55449,17999,1,1,687.64,118.35
55450,17999,3,4,939.07,584.17
55451,17999,4,3,583.79,1001.17
55452,18000,1,1,720.39,115.4
55453,18000,3,1,298.03,336.28
55454,18000,6,1,201.11,91.68
55455,18001,2,2,559.97,51.1
55456,18001,3,2,604.81,208.83
55457,18001,4,3,552.6,242.33
55458,18002,2,1,185.52,183.6
55459,18002,3,1,233.95,174.7
55460,18002,4,2,551.28,1234.08
55461,18002,7,1,601.96,570.48
55462,18003,2,1,301.4,10.34
55463,18003,3,1,247.01,620.65
55464,18003,4,2,571.73,904.54
55465,18004,1,1,165.19,70.8
55466,18004,3,1,513.87,359.98
55467,18004,4,1,138.34,119.95
55468,18005,3,2,444.9,351.05
55469,18005,4,1,392.73,1471.15
55470,18006,2,1,742.28,368.2
55471,18007,2,1,140.19,80.13
55472,18007,4,1,107.65,44.45
55473,18008,7,1,878.3,344.08
55474,18009,3,3,563.04,463.03
55475,18009,4,1,255.82,34.12
55476,18009,5,1,1274.4,89.48
55477,18009,6,1,250.76,23.55
55478,18010,1,1,180.68,32.41
55479,18010,3,3,698.19,507.63
55480,18010,4,1,106.86,172.32
55481,18010,5,1,817.01,36.4
55482,18011,1,1,201.63,205.82
55483,18011,2,1,539.85,500.6
55484,18012,2,1,93.74,20.99
55485,18012,3,1,90.84,22.75
55486,18012,6,1,132.86,274.84
55487,18013,2,1,694.79,588.45
55488,18013,4,1,264.01,39.12
55489,18014,3,2,637.17,559.24
55490,18014,6,1,81.41,10.16
55491,18015,2,1,88.32,10.72
55492,18015,5,1,1247.74,140.55
55493,18015,7,1,325.13,321.2
55494,18016,1,1,407.58,52.16
55495,18016,2,1,125.5,29.48
55496,18016,3,3,749.9,320.13
55497,18016,4,1,181.26,17.64
55498,18016,6,1,249.33,251.2
55499,18017,1,1,521.36,747.56
55500,18018,1,2,577.54,174.48
55501,18018,3,1,179.19,265.86
55502,18019,3,1,317.61,99.58
55503,18019,4,1,105.17,17.06
55504,18020,2,1,204.65,168.58
55505,18020,3,1,124.33,52.2
55506,18020,5,1,678.1,40.15
55507,18021,1,1,952.88,1581.55
55508,18021,3,1,208.97,259.0
55509,18021,4,1,155.78,80.6
55510,18022,1,1,216.49,145.57
55511,18022,2,2,678.62,300.34
55512,18022,4,2,373.27,585.64
55513,18022,6,1,95.33,11.7
55514,18023,2,1,449.45,244.06
55515,18023,3,2,729.72,1612.83
55516,18023,4,2,379.99,764.14
55517,18023,5,1,1212.0,95.65
55518,18024,4,1,333.48,88.92
55519,18025,2,1,564.05,109.67
55520,18026,1,1,167.18,24.74
55521,18026,6,1,112.81,37.92
55522,18027,3,1,225.21,180.25
55523,18027,4,1,392.49,128.8
55524,18028,4,2,437.83,45.43
55525,18029,2,1,179.5,116.08
55526,18029,3,2,314.09,485.23
55527,18029,4,1,95.88,32.6
55528,18029,5,1,688.5,92.38
55529,18030,2,2,1177.95,558.97
55530,18030,5,1,650.08,649.58
55531,18030,6,1,117.44,25.9
55532,18031,1,2,779.58,52.93
55533,18031,3,2,274.14,172.36
55534,18031,6,1,145.14,181.29
55535,18032,1,1,669.5,104.32
55536,18032,2,1,204.79,252.88
55537,18032,3,1,494.08,362.04
55538,18032,4,1,137.88,111.95
55539,18032,6,2,396.3,419.44
55540,18033,7,1,591.71,640.3
55541,18034,3,1,120.6,105.8
55542,18034,4,1,119.88,20.05
55543,18035,3,2,451.31,239.76
55544,18036,3,1,140.82,44.28
55545,18036,5,1,221.5,81.55
55546,18037,4,1,118.24,62.88
55547,18037,7,1,353.96,332.45
55548,18038,2,1,151.09,26.45
55549,18038,4,3,394.6,477.05
55550,18038,5,2,2892.52,467.49
55551,18039,4,1,207.07,469.32
55552,18040,3,1,244.47,417.6
55553,18040,4,1,115.42,47.2
55554,18041,3,1,231.94,317.5
55555,18041,7,1,342.08,326.91
55556,18042,2,1,557.1,9.3
55557,18042,3,1,296.84,15.18
55558,18043,6,1,140.15,149.27
55559,18043,7,1,155.2,13.98
55560,18044,2,1,89.45,13.98
55561,18044,3,3,609.08,411.09
55562,18044,5,1,620.2,599.25
55563,18045,3,1,234.01,396.0
55564,18045,4,1,358.5,675.72
55565,18046,3,3,370.71,139.22
55566,18047,1,1,0.0,61.98
55567,18047,3,1,161.9,188.75
55568,18047,7,1,1032.22,107.7
55569,18048,4,1,235.87,564.98
55570,18049,1,1,192.52,168.45
55571,18049,2,1,826.53,192.76
55572,18049,3,1,96.56,24.5
55573,18049,7,1,668.43,818.8
55574,18050,2,1,319.97,26.46
55575,18050,4,1,101.18,67.5
55576,18050,7,1,555.63,117.9
55577,18051,2,1,152.46,12.86
55578,18051,3,2,397.04,278.95
55579,18051,4,3,950.94,1239.7
55580,18051,7,1,632.72,11.76
55581,18052,1,1,168.61,13.0
55582,18052,6,1,98.07,11.65
55583,18053,1,1,657.39,552.9
55584,18053,2,1,136.56,4.12
55585,18053,3,1,109.41,51.98
55586,18054,4,2,547.35,481.47
55587,18055,2,1,524.64,22.15
55588,18055,3,1,177.6,190.3
55589,18055,4,2,665.99,114.75
55590,18056,3,1,173.09,283.6
55591,18057,2,1,330.04,524.38
55592,18057,6,1,256.75,37.75
55593,18058,1,1,245.73,163.45
55594,18058,4,1,136.01,131.47
55595,18059,3,3,883.36,964.54
55596,18059,4,1,263.6,714.42
55597,18059,6,1,153.62,436.12
55598,18059,7,1,623.94,672.36
55599,18060,4,3,450.41,637.65
55600,18061,2,2,843.97,57.18
55601,18061,3,1,361.28,77.45
55602,18061,5,1,214.72,14.52
55603,18062,4,1,383.42,137.1
55604,18062,6,1,128.79,266.45
55605,18063,1,1,251.76,253.7
55606,18063,3,1,169.37,187.44
55607,18064,3,1,127.03,45.1
55608,18065,3,1,110.49,47.12
55609,18065,4,1,395.58,120.0
55610,18066,1,1,569.5,217.35
55611,18066,2,1,580.39,17.7
55612,18066,3,4,891.06,1495.6
55613,18066,6,1,122.79,239.32
55614,18067,4,1,383.82,24.88
55615,18068,2,1,137.92,33.48
55616,18068,3,3,667.46,71.13
55617,18068,5,1,829.33,801.71
55618,18068,6,1,196.84,674.2
55619,18069,1,1,743.36,14.18
55620,18069,4,1,435.88,79.08
55621,18069,6,1,117.74,166.75
55622,18070,2,3,1458.25,976.93
55623,18070,4,4,862.53,440.34
55624,18071,1,1,563.1,746.42
55625,18071,7,1,263.85,166.7
55626,18072,3,4,976.14,995.49
55627,18072,4,1,166.97,346.9
55628,18073,4,2,684.73,1008.89
55629,18073,6,1,142.71,194.24
55630,18074,2,1,151.13,86.52
55631,18074,3,1,518.3,193.59
55632,18074,4,2,595.98,1400.07
55633,18074,6,1,234.22,136.8
55634,18075,6,1,110.71,78.12
55635,18075,7,1,226.15,64.8
55636,18076,2,3,535.26,74.24
55637,18076,3,1,113.94,114.47
55638,18076,6,2,380.44,138.8
55639,18077,2,1,136.26,10.36
55640,18077,3,2,1271.9,2157.59
55641,18077,4,3,1119.44,226.7
55642,18077,6,1,356.18,191.52
55643,18078,2,1,156.82,19.5
55644,18078,3,2,347.86,224.9
55645,18078,6,1,107.84,25.8
55646,18079,3,1,315.38,18.9
55647,18079,4,1,278.91,123.12
55648,18080,3,2,495.84,708.58
55649,18080,4,2,583.06,759.8
55650,18080,6,1,149.33,219.7
55651,18081,1,1,158.27,92.1
55652,18081,2,1,95.53,30.8
55653,18081,4,1,348.33,220.56
55654,18081,7,1,366.82,330.08
55655,18082,1,2,1150.46,463.22
55656,18082,2,2,270.62,43.65
55657,18082,3,2,258.62,114.38
55658,18082,4,2,303.71,260.39
55659,18082,6,1,118.58,154.8
55660,18083,2,1,145.41,29.1
55661,18083,3,1,246.42,137.12
55662,18083,4,1,296.35,888.95
55663,18084,1,1,157.58,17.58
55664,18084,2,1,144.73,15.48
55665,18084,4,2,512.65,376.73
55666,18085,2,1,758.54,57.86
55667,18085,6,1,195.84,9.7
55668,18086,1,1,160.85,50.8
55669,18086,5,1,767.94,252.5
55670,18087,2,1,770.83,333.62
55671,18087,4,2,627.28,1241.48
55672,18088,1,1,164.56,110.34
55673,18088,2,1,152.27,20.1
55674,18088,3,1,252.76,516.3
55675,18088,4,1,446.87,71.15
55676,18088,5,2,668.38,49.32
55677,18089,3,1,460.18,173.95
55678,18089,7,1,966.07,478.44
55679,18090,3,2,419.48,213.0
55680,18090,4,1,110.09,20.45
55681,18090,5,1,1168.65,370.55
55682,18090,6,2,539.02,1272.34
55683,18091,1,1,944.66,379.93
55684,18091,3,1,206.68,241.44
55685,18091,4,1,308.52,933.31
55686,18091,6,1,298.02,29.22
55687,18092,3,2,717.96,93.48
55688,18092,6,1,112.7,16.82
55689,18093,1,1,399.59,518.28
55690,18093,2,2,724.68,189.63
55691,18093,5,1,277.41,189.7
55692,18093,6,1,176.25,362.35
55693,18094,3,2,475.95,216.73
55694,18094,4,1,137.27,88.68
55695,18095,1,1,180.29,108.72
55696,18095,4,2,831.34,1253.42
55697,18095,5,1,1407.54,363.55
55698,18096,2,2,1014.09,574.13
55699,18096,3,2,1128.44,417.01
55700,18096,4,1,100.78,38.57
55701,18096,5,3,1891.27,618.92
55702,18097,3,2,486.47,999.57
55703,18097,4,1,293.23,45.7
55704,18097,6,1,329.84,83.72
55705,18098,1,1,784.87,226.54
55706,18098,2,3,963.49,347.34
55707,18098,3,2,516.6,226.65
55708,18098,4,1,124.12,21.72
55709,18099,3,1,255.17,400.5
55710,18099,4,1,169.56,161.25
55711,18099,5,1,392.96,239.2
55712,18099,6,2,337.85,10.42
55713,18100,1,1,394.13,519.5
55714,18100,2,1,0.0,163.9
55715,18100,3,1,106.74,61.0
55716,18100,4,3,1015.84,770.8
55717,18100,6,1,108.45,64.77
55718,18101,4,1,121.52,27.86
55719,18102,1,1,335.9,467.43
55720,18102,2,1,238.1,330.45
55721,18103,3,1,488.98,40.76
55722,18104,1,1,886.49,300.45
55723,18104,5,1,337.26,212.28
55724,18105,1,1,879.59,456.95
55725,18105,2,1,177.65,189.2
55726,18105,3,3,1139.26,1255.89
55727,18105,6,1,77.94,41.2
55728,18106,1,1,1043.34,803.93
55729,18107,4,1,83.75,26.0
55730,18108,6,1,119.61,158.41
55731,18109,1,1,216.96,71.17
55732,18109,3,2,540.46,280.69
55733,18110,4,1,327.72,402.36
55734,18110,6,1,172.37,556.99
55735,18111,2,1,200.77,286.45
55736,18111,3,1,112.69,15.9
55737,18112,6,1,80.28,28.6
55738,18113,5,1,1342.55,46.13
55739,18114,2,1,217.44,250.02
55740,18114,3,1,295.75,816.05
55741,18115,4,1,154.81,166.55
55742,18116,4,2,387.32,120.04
55743,18117,3,1,414.4,79.44
55744,18117,6,1,140.05,246.73
55745,18118,2,1,174.69,136.08
55746,18118,3,1,194.19,301.08
55747,18118,4,1,428.35,170.3
55748,18118,7,1,446.21,116.24
55749,18119,7,1,1202.95,65.4
55750,18120,3,1,164.74,140.75
55751,18120,5,1,383.78,230.7
55752,18120,6,1,198.76,92.8
55753,18121,2,1,158.14,190.4
55754,18121,3,2,663.07,860.96
55755,18122,3,1,274.99,650.79
55756,18123,3,1,179.88,9.15
55757,18124,3,1,157.2,78.75
55758,18124,4,1,138.01,243.8
55759,18124,6,1,157.81,306.95
55760,18125,3,3,542.35,205.25
55761,18125,4,1,306.96,120.6
55762,18126,7,1,154.02,62.1
55763,18127,3,1,141.87,112.26
55764,18127,6,1,137.44,124.95
55765,18127,7,1,331.11,241.02
55766,18128,5,1,524.55,366.26
55767,18129,2,1,204.5,178.4
55768,18129,3,1,381.91,449.88
55769,18129,4,1,114.22,28.6
55770,18129,6,2,542.79,125.35
55771,18130,1,1,356.26,364.56
55772,18130,2,1,364.5,43.51
55773,18131,3,1,396.87,108.0
55774,18131,4,1,110.93,74.88
55775,18131,6,1,351.37,467.65
55776,18132,3,1,399.96,654.25
55777,18133,3,1,215.15,453.85
55778,18134,1,2,324.06,480.68
55779,18134,4,2,290.5,471.96
55780,18135,1,1,145.59,94.95
55781,18136,1,1,137.45,68.57
55782,18136,6,1,116.83,95.59
55783,18136,7,1,831.69,269.14
55784,18137,2,1,355.73,243.31
55785,18137,4,1,116.36,21.04
55786,18138,6,1,192.88,659.2
55787,18138,7,1,130.47,38.28
55788,18139,2,1,190.21,79.2
55789,18139,6,3,329.52,152.01
55790,18140,3,4,810.58,1026.94
55791,18140,4,1,142.83,4.66
55792,18141,2,2,356.1,192.6
55793,18141,3,1,210.09,336.48
55794,18141,4,3,378.68,211.6
55795,18141,5,1,2763.22,1750.1
55796,18142,1,1,175.58,58.64
55797,18142,2,1,989.39,1168.11
55798,18142,3,1,218.17,121.12
55799,18142,4,1,95.85,48.0
55800,18142,6,1,146.1,378.3
55801,18143,3,1,121.55,8.5
55802,18143,4,2,412.45,352.22
55803,18143,6,2,272.2,540.6
55804,18144,2,1,266.25,262.36
55805,18144,3,2,279.56,103.94
55806,18144,4,1,99.64,18.12
55807,18144,5,1,176.53,20.98
55808,18144,6,1,127.14,17.35
55809,18145,1,1,188.53,47.91
55810,18145,2,2,343.93,190.98
55811,18145,3,3,873.66,406.21
55812,18145,4,1,143.01,274.68
55813,18145,6,1,349.2,551.83
55814,18146,2,1,116.16,36.19
55815,18146,3,2,229.78,692.93
55816,18146,5,1,201.0,103.1
55817,18147,3,2,537.01,302.18
55818,18147,6,1,200.23,58.05
55819,18147,7,1,1052.47,3.52
55820,18148,1,1,476.07,620.16
55821,18148,3,2,202.82,32.99
55822,18148,4,1,0.0,83.94
55823,18148,5,1,1143.55,256.17
55824,18148,6,3,460.57,461.12
55825,18148,7,2,1254.18,747.42
55826,18149,3,3,632.2,643.74
55827,18149,4,3,805.79,1598.91
55828,18149,7,1,791.78,236.15
55829,18150,1,1,293.6,40.68
55830,18150,2,1,110.94,18.19
55831,18150,3,4,698.09,534.07
55832,18151,3,1,338.5,61.49
55833,18151,4,1,356.32,154.02
55834,18152,3,3,651.3,985.24
55835,18152,4,1,624.12,1269.8
55836,18153,1,2,1020.79,56.76
55837,18153,4,1,267.13,10.68
55838,18153,5,1,824.9,23.95
55839,18153,6,1,130.03,86.81
55840,18154,2,2,662.34,185.24
55841,18154,3,2,465.8,136.78
55842,18154,4,2,529.53,1634.08
55843,18154,6,1,114.06,20.98
55844,18155,1,1,164.69,76.75
55845,18155,3,1,140.82,172.66
55846,18155,6,1,209.23,279.16
55847,18155,7,1,279.82,245.55
55848,18156,1,1,634.92,198.85
55849,18156,2,2,276.27,47.22
55850,18156,3,2,476.51,114.18
55851,18156,4,3,388.97,544.24
55852,18156,5,1,191.74,22.95
55853,18156,6,2,264.78,188.15
55854,18157,1,1,137.35,32.9
55855,18157,2,1,146.23,26.45
55856,18157,3,2,296.15,321.34
55857,18157,6,2,280.05,688.79
55858,18158,3,1,225.38,44.1
55859,18158,4,2,488.93,228.21
