trip_id,trip_reference,vehicle_id,carrier_id,origin_facility_id,destination_facility_id,planned_departure,actual_departure,actual_arrival,planned_distance_km,actual_distance_km,fuel_used_litres,pallets_loaded,trip_status
45437,TR2509220045437,161,4,36,29,2025-09-22 20:30:00,2025-09-22 21:49:00,2025-09-23 19:46:37,1664.4,1902.3,603.09,8,COMPLETED
45438,TR2509220045438,10,3,48,46,2025-09-22 15:30:00,2025-09-22 15:44:00,2025-09-22 23:26:13,671.1,654.2,305.43,15,COMPLETED
45439,TR2509220045439,67,8,1,17,2025-09-22 01:30:00,2025-09-22 02:03:00,2025-09-23 13:55:01,2253.4,2379.4,872.04,46,COMPLETED
45440,TR2509220045440,78,6,8,19,2025-09-22 03:30:00,2025-09-22 03:58:00,2025-09-23 10:47:17,2754.7,2682.7,1451.03,31,COMPLETED
45441,TR2509220045441,264,7,44,29,2025-09-22 11:15:00,2025-09-22 11:28:00,2025-09-23 18:25:54,2977.7,3068.1,954.58,5,COMPLETED
45442,TR2509220045442,173,7,14,1,2025-09-22 23:15:00,2025-09-22 23:44:00,2025-09-23 23:29:46,1440.3,1541.8,551.14,35,COMPLETED
45443,TR2509220045443,302,9,4,50,2025-09-22 23:00:00,2025-09-22 23:58:00,2025-09-23 11:27:19,1168.1,1176.5,633.52,35,COMPLETED
45444,TR2509220045444,73,2,31,50,2025-09-22 23:30:00,2025-09-23 00:16:00,2025-09-23 02:52:25,115.8,120.0,51.43,54,COMPLETED
45445,TR2509220045445,304,3,46,28,2025-09-22 08:15:00,2025-09-22 10:04:00,2025-09-23 16:56:07,2328.2,2443.3,1011.85,22,CANCELLED
45446,TR2509220045446,211,4,15,44,2025-09-22 21:00:00,2025-09-22 21:41:00,2025-09-23 03:53:27,244.3,240.6,108.73,7,COMPLETED
45447,TR2509220045447,163,4,6,33,2025-09-22 02:30:00,2025-09-22 02:59:00,2025-09-22 17:31:53,1284.3,1262.5,409.71,46,COMPLETED
45448,TR2509220045448,191,2,16,9,2025-09-22 19:15:00,2025-09-22 20:27:00,2025-09-22 23:44:50,165.5,153.6,48.08,55,COMPLETED
45449,TR2509220045449,221,4,1,38,2025-09-22 20:15:00,2025-09-22 21:03:00,2025-09-23 20:26:56,2017.0,2052.1,761.33,16,COMPLETED
45450,TR2509220045450,119,3,23,42,2025-09-22 02:15:00,2025-09-22 03:18:00,2025-09-22 14:15:57,976.4,1112.1,385.82,16,COMPLETED
45451,TR2509220045451,337,9,46,37,2025-09-22 07:30:00,2025-09-22 07:41:00,2025-09-23 08:06:07,1782.5,1758.5,626.82,35,COMPLETED
45452,TR2509220045452,202,1,39,3,2025-09-22 18:15:00,2025-09-22 18:31:00,2025-09-23 09:46:39,970.3,953.4,388.25,27,COMPLETED
45453,TR2509220045453,78,6,48,8,2025-09-22 19:00:00,2025-09-22 19:44:00,2025-09-24 19:15:57,2881.3,2879.6,1180.6,8,COMPLETED
45454,TR2509220045454,50,1,24,18,2025-09-22 00:00:00,2025-09-22 00:38:00,2025-09-23 04:18:54,1771.5,1935.5,717.57,46,COMPLETED
45455,TR2509220045455,276,8,40,45,2025-09-22 02:30:00,2025-09-22 02:48:00,2025-09-22 12:35:17,1048.6,1189.9,462.1,23,COMPLETED
45456,TR2509220045456,205,7,40,1,2025-09-22 02:00:00,2025-09-22 02:24:00,2025-09-23 17:38:06,3041.2,3210.1,1140.98,8,COMPLETED
45457,TR2509220045457,141,10,29,17,2025-09-22 01:00:00,2025-09-22 01:24:00,2025-09-23 03:23:48,1875.8,2062.4,670.3,5,COMPLETED
45458,TR2509220045458,205,7,10,34,2025-09-22 04:00:00,2025-09-22 05:03:00,2025-09-22 12:07:01,841.8,842.8,243.7,52,COMPLETED
45459,TR2509230045459,22,9,37,21,2025-09-23 04:30:00,2025-09-23 04:36:00,2025-09-23 19:24:15,947.7,1001.0,288.75,16,COMPLETED
45460,TR2509230045460,92,5,44,14,2025-09-23 03:15:00,2025-09-23 04:44:00,2025-09-23 06:54:45,205.1,204.9,75.37,50,COMPLETED
45461,TR2509230045461,101,7,9,4,2025-09-23 18:15:00,2025-09-23 18:44:00,2025-09-25 02:36:28,3044.6,3196.4,1333.0,30,COMPLETED
45462,TR2509230045462,287,4,39,11,2025-09-23 14:45:00,2025-09-23 15:04:00,2025-09-24 06:21:20,943.6,937.9,338.48,20,COMPLETED
45463,TR2509230045463,106,1,10,16,2025-09-23 08:45:00,2025-09-23 09:03:00,2025-09-23 11:17:49,108.6,119.5,34.78,22,COMPLETED
45464,TR2509230045464,180,9,45,37,2025-09-23 21:45:00,2025-09-23 21:55:00,2025-09-24 10:27:38,885.3,892.4,290.47,30,COMPLETED
45465,TR2509230045465,142,6,45,28,2025-09-23 18:15:00,2025-09-23 18:17:00,2025-09-25 08:51:24,2537.2,2605.3,756.28,2,COMPLETED
45466,TR2509230045466,119,3,49,35,2025-09-23 22:45:00,2025-09-23 22:59:00,2025-09-24 15:28:30,1739.4,1827.1,605.04,32,COMPLETED
45467,TR2509230045467,82,7,24,30,2025-09-23 06:00:00,2025-09-23 06:12:00,2025-09-24 09:28:37,2240.5,2304.5,576.71,46,COMPLETED
45468,TR2509230045468,181,6,36,40,2025-09-23 11:15:00,2025-09-23 11:51:00,2025-09-24 02:52:52,1019.2,1090.1,307.48,35,COMPLETED
45469,TR2509230045469,212,5,23,9,2025-09-23 17:00:00,2025-09-23 17:12:00,2025-09-24 17:55:22,1496.2,1535.8,588.09,6,COMPLETED
45470,TR2509230045470,170,9,20,18,2025-09-23 23:30:00,2025-09-23 23:56:00,2025-09-23 23:59:55,21.8,21.9,9.38,58,COMPLETED
45471,TR2509230045471,265,2,17,25,2025-09-23 09:30:00,2025-09-23 10:10:00,2025-09-24 18:51:43,2127.5,2090.6,864.59,11,COMPLETED
45472,TR2509230045472,145,10,22,35,2025-09-23 19:30:00,2025-09-23 19:42:00,2025-09-24 12:58:01,1448.7,1602.7,541.06,22,COMPLETED
45473,TR2509230045473,134,2,41,47,2025-09-23 22:30:00,2025-09-23 23:06:00,2025-09-24 10:30:58,849.4,903.1,412.17,44,COMPLETED
45474,TR2509230045474,228,4,50,37,2025-09-23 01:45:00,2025-09-23 01:49:00,2025-09-23 10:46:15,837.9,826.7,353.6,30,COMPLETED
45475,TR2509230045475,182,3,11,17,2025-09-23 03:00:00,2025-09-23 03:21:00,2025-09-24 01:34:46,1675.2,1665.6,554.44,19,COMPLETED
45476,TR2509230045476,4,9,33,45,2025-09-23 23:00:00,2025-09-23 23:23:00,2025-09-24 10:38:47,846.9,881.3,318.55,22,COMPLETED
45477,TR2509230045477,42,1,17,25,2025-09-23 01:30:00,2025-09-23 01:55:00,2025-09-23 15:52:54,1151.1,1223.2,465.57,51,COMPLETED
45478,TR2509230045478,302,9,42,13,2025-09-23 13:45:00,2025-09-23 14:23:00,2025-09-24 21:03:15,2380.6,2331.7,895.73,24,COMPLETED
45479,TR2509230045479,324,2,11,43,2025-09-23 02:45:00,2025-09-23 02:53:00,2025-09-23 05:12:05,85.5,92.2,31.84,27,COMPLETED
45480,TR2509230045480,221,4,26,17,2025-09-23 07:45:00,2025-09-23 08:25:00,2025-09-24 12:24:39,1884.4,1963.7,671.75,45,COMPLETED
45481,TR2509230045481,15,6,45,47,2025-09-23 17:45:00,2025-09-23 18:04:00,2025-09-24 04:36:37,979.0,931.1,418.74,59,COMPLETED
45482,TR2509230045482,262,10,4,49,2025-09-23 04:15:00,2025-09-23 05:19:00,2025-09-23 20:04:32,1241.7,1185.7,456.5,39,COMPLETED
45483,TR2509230045483,299,7,8,47,2025-09-23 03:15:00,2025-09-23 03:35:00,2025-09-23 19:44:43,1105.3,1049.2,404.19,33,COMPLETED
45484,TR2509230045484,92,5,18,8,2025-09-23 03:30:00,2025-09-23 03:59:00,2025-09-24 19:11:35,2582.5,2785.3,796.04,4,COMPLETED
45485,TR2509230045485,324,2,24,28,2025-09-23 22:00:00,2025-09-23 22:07:00,2025-09-24 01:07:37,133.9,144.1,38.38,3,COMPLETED
45486,TR2509230045486,234,10,46,20,2025-09-23 06:30:00,2025-09-23 06:45:00,2025-09-23 08:39:29,68.9,69.5,26.16,47,COMPLETED
45487,TR2509230045487,29,2,6,14,2025-09-23 16:45:00,2025-09-23 16:50:00,2025-09-25 03:00:10,2935.3,3299.9,1026.64,34,COMPLETED
45488,TR2509230045488,186,3,32,6,2025-09-23 06:00:00,2025-09-23 06:00:00,2025-09-23 15:22:03,972.2,1025.4,400.22,30,COMPLETED
45489,TR2509230045489,276,8,39,9,2025-09-23 08:00:00,2025-09-23 08:37:00,2025-09-23 19:53:44,1014.9,986.1,362.81,57,COMPLETED
45490,TR2509230045490,141,10,4,40,2025-09-23 06:00:00,2025-09-23 06:52:00,2025-09-24 20:06:16,2439.5,2472.2,935.79,29,COMPLETED
45491,TR2509230045491,233,8,48,46,2025-09-23 09:00:00,2025-09-23 09:10:00,2025-09-24 12:24:09,2156.9,2321.5,821.6,38,COMPLETED
45492,TR2509230045492,48,2,38,48,2025-09-23 06:30:00,2025-09-23 07:16:00,2025-09-23 17:25:31,688.4,725.7,270.17,59,COMPLETED
45493,TR2509230045493,333,6,21,12,2025-09-23 06:45:00,2025-09-23 07:15:00,2025-09-24 10:29:51,1814.4,1823.1,602.14,29,COMPLETED
45494,TR2509230045494,182,3,6,24,2025-09-23 06:30:00,2025-09-23 07:41:00,2025-09-24 02:46:32,1582.6,1671.9,645.26,45,COMPLETED
45495,TR2509230045495,242,6,41,43,2025-09-23 10:30:00,2025-09-23 10:43:00,2025-09-23 17:25:58,655.7,649.7,209.76,13,COMPLETED
45496,TR2509230045496,332,2,30,45,2025-09-23 02:30:00,2025-09-23 02:46:00,2025-09-23 15:57:41,789.5,802.9,240.28,30,COMPLETED
45497,TR2509230045497,198,2,24,36,2025-09-23 09:15:00,2025-09-23 09:32:00,2025-09-24 21:58:29,2863.8,3098.8,1046.35,5,COMPLETED
45498,TR2509230045498,2,5,9,46,2025-09-23 04:00:00,2025-09-23 04:18:00,2025-09-24 21:38:48,2949.2,2864.8,800.49,43,COMPLETED
45499,TR2509230045499,16,4,39,9,2025-09-23 09:15:00,2025-09-23 09:29:00,2025-09-24 09:34:39,2225.9,2306.2,893.09,59,COMPLETED
45500,TR2509230045500,78,6,26,17,2025-09-23 14:45:00,2025-09-23 15:09:00,2025-09-24 08:25:37,1265.4,1319.1,568.84,57,COMPLETED
45501,TR2509230045501,333,6,26,43,2025-09-23 01:00:00,2025-09-23 02:03:00,2025-09-23 20:50:04,1619.8,1631.1,531.68,16,COMPLETED
45502,TR2509230045502,274,1,23,41,2025-09-23 02:30:00,2025-09-23 03:26:00,2025-09-24 04:52:48,1795.4,1968.5,625.29,59,COMPLETED
45503,TR2509230045503,199,8,27,10,2025-09-23 12:30:00,2025-09-23 12:59:00,2025-09-24 01:17:29,875.5,861.3,350.59,17,COMPLETED
45504,TR2509230045504,276,8,35,7,2025-09-23 14:15:00,2025-09-23 15:11:00,2025-09-25 08:39:42,2834.4,2815.3,1066.51,30,COMPLETED
45505,TR2509230045505,213,5,50,19,2025-09-23 15:00:00,2025-09-23 16:26:00,2025-09-24 22:55:15,3068.1,3120.3,1004.55,42,COMPLETED
45506,TR2509230045506,22,9,29,21,2025-09-23 00:15:00,2025-09-23 00:27:00,2025-09-24 17:00:35,2951.5,2993.8,1154.35,57,COMPLETED
45507,TR2509230045507,181,6,27,21,2025-09-23 13:00:00,2025-09-23 13:46:00,2025-09-24 22:01:15,2082.1,2072.2,847.77,48,COMPLETED
45508,TR2509230045508,330,10,13,36,2025-09-23 11:00:00,2025-09-23 11:20:00,2025-09-24 01:08:56,934.7,1008.6,225.69,53,COMPLETED
45509,TR2509230045509,8,10,8,13,2025-09-23 08:00:00,2025-09-23 08:20:00,2025-09-23 17:32:18,633.8,671.1,213.04,21,COMPLETED
45510,TR2509230045510,195,7,2,3,2025-09-23 07:00:00,2025-09-23 07:06:00,2025-09-23 09:57:20,125.2,128.5,42.18,2,COMPLETED
45511,TR2509230045511,216,5,3,5,2025-09-23 23:45:00,2025-09-24 01:04:00,2025-09-24 03:31:30,184.4,190.6,75.99,59,COMPLETED
45512,TR2509230045512,64,7,6,31,2025-09-23 12:00:00,2025-09-23 12:25:00,2025-09-24 15:14:19,2061.6,2255.1,1021.58,26,COMPLETED
45513,TR2509230045513,142,6,21,48,2025-09-23 23:00:00,2025-09-23 23:27:00,2025-09-24 22:12:02,1647.0,1718.2,741.51,8,COMPLETED
45514,TR2509230045514,156,6,50,16,2025-09-23 20:30:00,2025-09-23 21:41:00,2025-09-24 04:36:06,623.8,692.9,131.43,17,COMPLETED
45515,TR2509230045515,136,3,3,4,2025-09-23 03:30:00,2025-09-23 03:40:00,2025-09-23 09:35:44,213.1,195.8,57.65,15,COMPLETED
45516,TR2509230045516,254,3,9,37,2025-09-23 20:00:00,2025-09-23 21:11:00,2025-09-24 18:59:31,1593.9,1738.6,476.56,46,COMPLETED
45517,TR2509230045517,28,1,20,47,2025-09-23 09:45:00,2025-09-23 10:08:00,2025-09-23 12:59:47,181.8,187.5,75.19,44,COMPLETED
45518,TR2509230045518,131,10,30,45,2025-09-23 13:00:00,2025-09-23 14:59:00,2025-09-24 14:03:57,1717.8,1857.9,684.02,34,COMPLETED
45519,TR2509230045519,197,6,43,17,2025-09-23 02:00:00,2025-09-23 02:53:00,2025-09-23 22:08:49,1578.2,1741.0,588.3,3,COMPLETED
45520,TR2509230045520,186,3,14,34,2025-09-23 07:45:00,2025-09-23 09:13:00,2025-09-23 22:09:25,958.9,1014.7,421.23,54,COMPLETED
45521,TR2509230045521,28,1,49,16,2025-09-23 21:00:00,2025-09-23 21:27:00,2025-09-24 16:22:47,1641.7,1753.3,679.1,57,COMPLETED
45522,TR2509230045522,15,6,15,23,2025-09-23 09:15:00,2025-09-23 10:02:00,2025-09-24 15:21:58,2822.8,2975.3,882.03,19,COMPLETED
45523,TR2509230045523,323,1,25,3,2025-09-23 21:45:00,2025-09-23 22:12:00,2025-09-24 08:38:43,936.9,920.1,373.49,22,COMPLETED
45524,TR2509230045524,118,2,30,49,2025-09-23 08:30:00,2025-09-23 08:42:00,2025-09-23 14:38:14,246.0,247.7,77.98,20,COMPLETED
45525,TR2509230045525,327,2,43,6,2025-09-23 16:30:00,2025-09-23 17:06:00,2025-09-25 08:27:26,2819.9,2833.2,887.65,33,COMPLETED
45526,TR2509230045526,169,8,7,27,2025-09-23 18:15:00,2025-09-23 19:27:00,2025-09-24 09:02:42,1022.1,1045.3,308.79,54,COMPLETED
45527,TR2509230045527,62,9,38,7,2025-09-23 04:45:00,2025-09-23 05:01:00,2025-09-24 08:16:57,2188.2,2317.3,942.51,27,COMPLETED
45528,TR2509240045528,264,7,16,30,2025-09-24 14:45:00,2025-09-24 14:53:00,2025-09-26 02:07:11,2799.1,2894.1,1032.92,23,COMPLETED
45529,TR2509240045529,146,4,36,14,2025-09-24 04:15:00,2025-09-24 04:30:00,2025-09-24 18:30:31,850.7,771.5,315.52,52,COMPLETED
45530,TR2509240045530,139,1,9,42,2025-09-24 02:30:00,2025-09-24 02:42:00,2025-09-25 17:26:28,2705.8,2768.6,996.0,33,COMPLETED
45531,TR2509240045531,61,9,9,8,2025-09-24 21:00:00,2025-09-24 21:42:00,2025-09-26 01:47:45,2032.7,2017.1,839.54,44,COMPLETED
45532,TR2509240045532,67,8,27,14,2025-09-24 04:30:00,2025-09-24 05:56:00,2025-09-24 12:37:12,716.8,756.5,267.88,2,COMPLETED
45533,TR2509240045533,183,8,2,49,2025-09-24 04:15:00,2025-09-24 04:32:00,2025-09-25 19:22:48,2623.6,2798.3,872.23,58,COMPLETED
45534,TR2509240045534,148,2,36,21,2025-09-24 12:00:00,2025-09-24 12:13:00,2025-09-25 02:51:13,1179.9,1115.9,439.84,4,COMPLETED
45535,TR2509240045535,335,4,15,20,2025-09-24 11:45:00,2025-09-24 12:07:00,2025-09-25 01:06:54,1051.5,1041.5,253.64,27,COMPLETED
45536,TR2509240045536,110,5,13,12,2025-09-24 23:15:00,2025-09-24 23:18:00,2025-09-25 01:49:42,144.4,141.5,50.96,27,COMPLETED
45537,TR2509240045537,117,5,14,45,2025-09-24 02:45:00,2025-09-24 03:12:00,2025-09-24 07:26:29,195.2,221.5,77.61,23,COMPLETED
45538,TR2509240045538,307,6,1,31,2025-09-24 08:30:00,2025-09-24 08:57:00,2025-09-25 13:25:05,2423.6,2487.0,1080.56,40,COMPLETED
45539,TR2509240045539,245,9,14,7,2025-09-24 05:00:00,2025-09-24 05:12:00,2025-09-25 07:01:11,2576.5,2538.3,876.16,16,COMPLETED
45540,TR2509240045540,120,10,9,43,2025-09-24 04:00:00,2025-09-24 04:04:00,2025-09-24 05:49:36,59.9,64.9,21.23,36,COMPLETED
45541,TR2509240045541,126,7,35,41,2025-09-24 09:00:00,2025-09-24 09:36:00,2025-09-25 20:03:27,2898.9,2886.8,1342.31,38,COMPLETED
45542,TR2509240045542,229,5,9,35,2025-09-24 18:30:00,2025-09-24 18:58:00,2025-09-25 09:22:37,1092.5,1187.5,400.59,16,COMPLETED
45543,TR2509240045543,72,7,27,33,2025-09-24 21:15:00,2025-09-24 22:15:00,2025-09-26 00:30:42,2358.6,2390.6,606.15,48,COMPLETED
45544,TR2509240045544,56,3,28,48,2025-09-24 16:30:00,2025-09-24 16:49:00,2025-09-24 18:18:56,61.1,61.9,25.14,26,COMPLETED
45545,TR2509240045545,129,4,42,32,2025-09-24 19:30:00,2025-09-24 20:55:00,2025-09-25 10:38:28,1014.9,1053.1,419.59,29,COMPLETED
45546,TR2509240045546,147,8,41,25,2025-09-24 05:45:00,2025-09-24 06:01:00,2025-09-25 06:59:01,2152.1,2141.9,824.59,16,COMPLETED
45547,TR2509240045547,185,2,18,14,2025-09-24 17:45:00,2025-09-24 18:18:00,2025-09-26 08:26:17,2359.8,2452.7,884.94,58,COMPLETED
45548,TR2509240045548,238,5,4,1,2025-09-24 10:15:00,2025-09-24 10:37:00,2025-09-24 16:58:12,316.1,327.0,127.67,28,COMPLETED
45549,TR2509240045549,89,8,50,7,2025-09-24 11:30:00,2025-09-24 11:43:00,2025-09-25 21:59:30,2600.0,2691.5,905.96,5,COMPLETED
45550,TR2509240045550,97,4,11,33,2025-09-24 12:00:00,2025-09-24 12:29:00,2025-09-25 13:06:10,1559.3,1585.8,433.7,31,COMPLETED
45551,TR2509240045551,82,7,48,13,2025-09-24 12:30:00,2025-09-24 13:05:00,2025-09-25 09:04:07,1285.8,1302.8,551.15,48,COMPLETED
45552,TR2509240045552,201,4,9,6,2025-09-24 02:00:00,2025-09-24 02:46:00,2025-09-24 20:55:52,1462.2,1606.3,611.74,14,COMPLETED
45553,TR2509240045553,107,2,35,19,2025-09-24 02:15:00,2025-09-24 03:16:00,2025-09-25 10:25:42,2753.0,2755.9,1152.15,48,COMPLETED
45554,TR2509240045554,32,7,36,1,2025-09-24 14:45:00,2025-09-24 15:47:00,2025-09-25 05:23:45,1466.4,1466.5,588.22,21,COMPLETED
45555,TR2509240045555,26,5,40,10,2025-09-24 08:30:00,2025-09-24 09:16:00,2025-09-25 19:10:21,2335.4,2647.8,1063.21,13,COMPLETED
45556,TR2509240045556,128,9,26,6,2025-09-24 19:45:00,2025-09-24 21:24:00,2025-09-25 20:48:47,1776.1,1785.1,494.44,31,COMPLETED
45557,TR2509240045557,69,1,16,47,2025-09-24 03:30:00,2025-09-24 03:44:00,2025-09-25 18:09:36,2663.1,2618.1,915.35,33,CANCELLED
45558,TR2509240045558,330,10,41,50,2025-09-24 23:45:00,2025-09-24 23:57:00,2025-09-26 10:23:39,2521.1,2655.6,1080.71,2,COMPLETED
45559,TR2509240045559,272,2,21,17,2025-09-24 00:30:00,2025-09-24 01:16:00,2025-09-24 07:36:49,234.2,227.7,104.67,26,COMPLETED
45560,TR2509240045560,2,5,25,4,2025-09-24 08:15:00,2025-09-24 09:37:00,2025-09-24 21:53:16,1204.5,1234.7,481.29,10,COMPLETED
45561,TR2509240045561,62,9,35,46,2025-09-24 03:30:00,2025-09-24 03:32:00,2025-09-24 23:50:11,1392.2,1543.0,494.23,10,COMPLETED
45562,TR2509240045562,291,2,40,35,2025-09-24 06:45:00,2025-09-24 06:52:00,2025-09-26 08:36:13,2960.2,2876.3,1042.93,25,COMPLETED
45563,TR2509240045563,262,10,34,25,2025-09-24 23:45:00,2025-09-24 23:55:00,2025-09-26 13:41:33,2859.6,2855.1,1306.03,41,COMPLETED
45564,TR2509240045564,195,7,28,27,2025-09-24 08:30:00,2025-09-24 08:46:00,2025-09-24 16:17:52,277.3,262.1,125.53,58,COMPLETED
45565,TR2509240045565,32,7,47,4,2025-09-24 17:45:00,2025-09-24 18:05:00,2025-09-26 07:00:59,3011.0,3073.9,1109.41,28,COMPLETED
45566,TR2509240045566,319,1,19,7,2025-09-24 08:30:00,2025-09-24 08:43:00,2025-09-25 22:56:20,2650.9,2687.4,1037.53,12,COMPLETED
45567,TR2509240045567,180,9,13,35,2025-09-24 16:30:00,2025-09-24 17:16:00,2025-09-26 04:36:41,2568.3,2278.0,1039.86,23,COMPLETED
45568,TR2509240045568,185,2,11,35,2025-09-24 21:45:00,2025-09-24 22:11:00,2025-09-25 08:00:25,975.6,991.1,313.68,43,COMPLETED
45569,TR2509240045569,255,10,25,12,2025-09-24 14:30:00,2025-09-24 15:16:00,2025-09-25 11:17:40,1965.5,2051.0,661.23,16,COMPLETED
45570,TR2509240045570,337,9,4,40,2025-09-24 16:45:00,2025-09-24 17:57:00,2025-09-24 23:38:25,620.9,679.2,281.83,42,COMPLETED
45571,TR2509240045571,294,9,5,8,2025-09-24 15:45:00,2025-09-24 16:20:00,2025-09-24 17:43:29,85.7,83.4,36.15,20,COMPLETED
45572,TR2509240045572,119,3,47,13,2025-09-24 14:30:00,2025-09-24 14:39:00,2025-09-24 21:28:48,619.6,677.5,259.24,44,COMPLETED
45573,TR2509240045573,84,2,28,26,2025-09-24 01:30:00,2025-09-24 01:37:00,2025-09-24 04:03:50,112.8,116.6,53.51,37,COMPLETED
45574,TR2509240045574,269,9,43,17,2025-09-24 19:45:00,2025-09-24 20:53:00,2025-09-25 08:37:21,1074.4,1191.3,415.74,15,COMPLETED
45575,TR2509240045575,147,8,44,43,2025-09-24 15:15:00,2025-09-24 15:15:00,2025-09-24 21:14:39,210.6,214.7,76.01,36,COMPLETED
45576,TR2509240045576,28,1,31,37,2025-09-24 17:45:00,2025-09-24 18:48:00,2025-09-25 18:28:15,1843.5,2077.0,785.46,17,COMPLETED
45577,TR2509240045577,92,5,6,1,2025-09-24 14:00:00,2025-09-24 15:18:00,2025-09-24 22:09:28,318.1,342.1,103.58,12,COMPLETED
45578,TR2509240045578,244,5,42,48,2025-09-24 01:30:00,2025-09-24 02:28:00,2025-09-25 00:20:25,1492.5,1550.9,512.11,11,COMPLETED
45579,TR2509240045579,121,9,1,43,2025-09-24 23:45:00,2025-09-25 00:30:00,2025-09-25 09:10:23,716.5,758.1,330.03,33,COMPLETED
45580,TR2509240045580,130,10,44,49,2025-09-24 22:30:00,2025-09-24 22:40:00,2025-09-26 00:00:55,1615.8,1536.8,596.12,20,COMPLETED
45581,TR2509240045581,330,10,18,13,2025-09-24 08:00:00,2025-09-24 08:12:00,2025-09-25 08:55:22,1570.8,1600.8,684.22,45,COMPLETED
45582,TR2509240045582,233,8,17,32,2025-09-24 04:30:00,2025-09-24 04:51:00,2025-09-25 04:27:17,1803.7,1832.4,724.27,9,COMPLETED
45583,TR2509240045583,119,3,36,14,2025-09-24 14:00:00,2025-09-24 15:31:00,2025-09-25 08:29:28,1682.8,1830.0,755.38,24,COMPLETED
45584,TR2509240045584,67,8,32,37,2025-09-24 15:30:00,2025-09-24 15:49:00,2025-09-25 11:00:38,1217.7,1342.0,405.67,29,COMPLETED
45585,TR2509250045585,28,1,22,38,2025-09-25 07:45:00,2025-09-25 09:09:00,2025-09-25 17:21:50,843.6,918.7,288.7,16,COMPLETED
45586,TR2509250045586,209,8,49,24,2025-09-25 15:30:00,2025-09-25 15:39:00,2025-09-26 07:12:40,1227.5,1292.8,396.02,58,COMPLETED
45587,TR2509250045587,289,4,40,35,2025-09-25 10:30:00,2025-09-25 12:14:00,2025-09-26 21:47:30,2629.8,2978.4,1276.46,51,COMPLETED
45588,TR2509250045588,50,1,13,14,2025-09-25 19:00:00,2025-09-25 19:59:00,2025-09-26 00:37:18,244.5,254.0,99.66,32,COMPLETED
45589,TR2509250045589,325,3,2,8,2025-09-25 05:00:00,2025-09-25 05:30:00,2025-09-25 13:36:33,314.4,313.3,113.04,54,COMPLETED
45590,TR2509250045590,218,6,21,12,2025-09-25 00:45:00,2025-09-25 01:06:00,2025-09-26 15:56:11,2939.7,2815.9,1041.8,18,COMPLETED
45591,TR2509250045591,194,8,35,49,2025-09-25 11:45:00,2025-09-25 12:35:00,2025-09-26 02:50:45,1307.7,1434.4,577.28,50,COMPLETED
45592,TR2509250045592,196,8,21,20,2025-09-25 04:15:00,2025-09-25 04:43:00,2025-09-25 08:37:23,180.7,181.5,69.89,59,COMPLETED
45593,TR2509250045593,263,10,31,34,2025-09-25 06:00:00,2025-09-25 06:55:00,2025-09-26 00:52:12,1247.2,1407.9,376.2,9,COMPLETED
45594,TR2509250045594,169,8,1,21,2025-09-25 16:00:00,2025-09-25 16:22:00,2025-09-27 01:07:25,2290.3,2460.3,802.65,2,COMPLETED
45595,TR2509250045595,319,1,42,5,2025-09-25 01:00:00,2025-09-25 01:21:00,2025-09-25 05:09:35,165.4,172.2,59.78,37,COMPLETED
45596,TR2509250045596,221,4,46,6,2025-09-25 01:30:00,2025-09-25 01:48:00,2025-09-26 16:37:19,2642.1,2728.3,1137.27,57,COMPLETED
45597,TR2509250045597,206,2,38,26,2025-09-25 22:30:00,2025-09-25 22:52:00,2025-09-26 20:30:30,1698.0,1844.6,642.28,16,COMPLETED
45598,TR2509250045598,238,5,36,8,2025-09-25 01:15:00,2025-09-25 01:48:00,2025-09-25 22:37:08,1702.4,1824.6,576.38,59,COMPLETED
45599,TR2509250045599,256,1,47,25,2025-09-25 16:30:00,2025-09-25 16:51:00,2025-09-27 01:58:30,2564.9,2474.4,1108.31,29,COMPLETED
45600,TR2509250045600,170,9,19,14,2025-09-25 02:45:00,2025-09-25 02:48:00,2025-09-25 14:10:44,816.5,908.1,369.7,2,COMPLETED
45601,TR2509250045601,330,10,40,20,2025-09-25 06:15:00,2025-09-25 07:19:00,2025-09-26 06:16:33,2498.7,2608.8,1226.33,15,COMPLETED
45602,TR2509250045602,45,5,31,15,2025-09-25 21:45:00,2025-09-25 23:47:00,2025-09-27 01:58:38,2364.8,2500.4,709.06,34,COMPLETED
45603,TR2509250045603,236,2,38,33,2025-09-25 01:00:00,2025-09-25 01:13:00,2025-09-26 09:17:43,1962.6,1867.0,677.84,9,COMPLETED
45604,TR2509250045604,62,9,24,37,2025-09-25 13:45:00,2025-09-25 14:03:00,2025-09-26 02:44:48,949.7,974.2,342.96,40,COMPLETED
45605,TR2509250045605,32,7,34,23,2025-09-25 09:00:00,2025-09-25 09:05:00,2025-09-25 20:27:48,923.8,979.4,346.5,54,COMPLETED
45606,TR2509250045606,197,6,48,39,2025-09-25 08:45:00,2025-09-25 08:58:00,2025-09-25 19:55:48,824.7,842.4,307.8,42,COMPLETED
45607,TR2509250045607,181,6,44,29,2025-09-25 07:30:00,2025-09-25 09:03:00,2025-09-26 21:37:29,2538.9,2656.8,1128.17,4,COMPLETED
45608,TR2509250045608,39,7,21,10,2025-09-25 02:15:00,2025-09-25 02:23:00,2025-09-25 18:06:22,1286.6,1315.2,433.38,4,COMPLETED
