scan_event_id,consignment_id,scan_type_id,facility_id,scan_datetime,scanned_by_staff_id,exception_reason_id
350562,87687,2,4,2024-12-05 23:36:20,176,
350563,87687,6,4,2024-12-06 03:05:56,237,
350564,87687,7,4,2024-12-09 00:18:23,42,
350565,44856,1,15,2024-01-15 10:00:00,205,
350566,44856,2,15,2024-01-15 15:04:45,81,
350567,44856,3,15,2024-01-15 14:27:22,30,
350568,44856,2,10,2024-01-15 22:10:19,164,
350569,44856,6,10,2024-01-16 09:30:09,96,
350570,44856,8,10,2024-01-16 14:21:05,174,10
350571,44856,9,10,2024-01-16 14:20:55,34,4
350572,44856,10,10,2024-01-18 07:32:36,64,
350573,139178,1,37,2025-12-17 09:00:00,46,
350574,139178,2,37,2025-12-17 13:57:58,75,
350575,139178,3,37,2025-12-17 13:32:25,161,
350576,139178,2,36,2025-12-17 20:25:51,139,
350577,139178,6,36,2025-12-18 07:53:21,88,
350578,139178,7,36,2025-12-22 05:07:19,78,
350579,109433,1,49,2025-06-03 12:00:00,17,
350580,109433,2,49,2025-06-03 14:35:11,22,
350581,109433,3,49,2025-06-03 17:08:59,76,
350582,109433,2,30,2025-06-03 19:16:45,213,
350583,109433,6,30,2025-06-04 08:17:26,77,
350584,109433,7,30,2025-06-06 00:16:10,188,
350585,94230,1,10,2025-02-07 07:00:00,67,
350586,94230,2,10,2025-02-07 10:37:17,240,
350587,94230,3,10,2025-02-07 10:05:39,126,
350588,94230,4,10,2025-02-08 09:23:49,9,
350589,94230,5,30,2025-02-09 09:16:15,2,
350590,94230,2,30,2025-02-09 14:38:08,180,
350591,94230,6,30,2025-02-10 01:25:23,103,
350592,94230,7,30,2025-02-17 21:53:41,219,
350593,40324,1,8,2023-12-01 10:00:00,142,
350594,40324,2,8,2023-12-01 14:20:30,136,
350595,40324,3,8,2023-12-01 13:39:08,215,
350596,40324,2,6,2023-12-01 22:12:55,151,
350597,40324,6,6,2023-12-02 05:22:50,180,
350598,40324,7,6,2023-12-04 17:03:25,135,
350599,88455,1,17,2024-12-11 08:00:00,247,
350600,88455,2,17,2024-12-11 11:39:19,99,
350601,88455,3,17,2024-12-11 12:26:57,156,
350602,88455,2,46,2024-12-11 16:09:29,62,
350603,88455,6,46,2024-12-11 22:02:16,219,
350604,88455,7,46,2024-12-17 03:05:51,234,
350605,98610,1,33,2025-03-13 16:00:00,107,
350606,98610,2,33,2025-03-13 18:57:01,64,
350607,98610,3,33,2025-03-13 23:07:06,108,
350608,98610,2,35,2025-03-14 01:34:39,70,
350609,98610,6,35,2025-03-14 10:56:42,32,
350610,98610,7,35,2025-03-17 12:19:21,41,
350611,126214,1,42,2025-09-30 09:00:00,91,
350612,126214,2,42,2025-09-30 12:07:37,151,
350613,126214,3,42,2025-09-30 16:11:27,170,
350614,126214,4,42,2025-10-01 06:21:29,25,
350615,126214,5,43,2025-10-02 02:03:54,57,
350616,126214,2,43,2025-10-02 09:01:54,91,
350617,126214,6,43,2025-10-02 16:37:07,75,
350618,126214,8,43,2025-10-02 20:35:10,176,6
350619,126214,9,43,2025-10-02 22:56:16,190,13
350620,126214,10,43,2025-10-03 14:52:05,93,
350621,62142,1,11,2024-06-06 13:00:00,34,
350622,62142,2,11,2024-06-06 18:51:38,195,
350623,62142,3,11,2024-06-06 17:41:21,11,
350624,62142,2,16,2024-06-06 23:07:20,193,
350625,62142,6,16,2024-06-07 10:52:06,208,
350626,62142,7,16,2024-06-07 11:52:06,17,
350627,101076,1,50,2025-04-01 12:00:00,213,
350628,101076,2,50,2025-04-01 15:49:30,32,
350629,101076,3,50,2025-04-01 19:50:41,133,
350630,101076,2,49,2025-04-02 04:54:36,83,
350631,101076,6,49,2025-04-02 11:30:53,225,
350632,101076,7,49,2025-04-02 12:30:53,163,
350633,83846,1,25,2024-11-12 10:00:00,13,
350634,83846,2,25,2024-11-12 14:18:52,204,
350635,83846,3,25,2024-11-12 16:59:38,73,
350636,83846,2,48,2024-11-13 00:57:57,208,
350637,83846,6,48,2024-11-13 14:25:48,206,
350638,83846,7,48,2024-11-13 15:25:48,29,
350639,124830,1,31,2025-09-19 09:00:00,181,
350640,124830,2,31,2025-09-19 13:51:13,56,
350641,124830,3,31,2025-09-19 13:56:21,3,
350642,124830,2,49,2025-09-19 17:21:29,71,
350643,124830,6,49,2025-09-20 07:17:23,249,
350644,124830,7,49,2025-09-26 00:43:05,132,
350645,91750,1,36,2025-01-14 14:00:00,245,
350646,91750,2,36,2025-01-14 17:21:58,235,
350647,91750,3,36,2025-01-14 21:47:59,17,
350648,91750,2,37,2025-01-15 02:53:39,166,
350649,91750,6,37,2025-01-15 14:54:00,175,
350650,91750,7,37,2025-01-15 16:15:04,152,
350651,56075,1,47,2024-04-19 09:00:00,110,
350652,56075,2,47,2024-04-19 13:36:14,236,
350653,56075,3,47,2024-04-19 17:14:58,14,
350654,56075,4,47,2024-04-20 21:13:19,125,
350655,56075,5,45,2024-04-21 10:37:12,97,
350656,56075,2,45,2024-04-21 16:36:50,244,
350657,56075,6,45,2024-04-22 00:40:18,91,
350658,56075,8,45,2024-04-22 02:43:41,85,1
350659,56075,9,45,2024-04-22 02:26:30,208,10
350660,56075,7,45,2024-04-22 06:36:48,141,
350661,19058,1,46,2023-06-22 10:00:00,150,
350662,19058,2,46,2023-06-22 11:48:57,22,
350663,19058,3,46,2023-06-22 14:09:40,141,
350664,19058,2,21,2023-06-22 19:28:34,107,
350665,19058,6,21,2023-06-23 09:20:14,9,
350666,19058,7,21,2023-06-27 06:10:35,168,
350667,158656,1,29,2026-05-19 07:00:00,118,
350668,158656,2,29,2026-05-19 11:34:45,103,
350669,158656,3,29,2026-05-19 14:20:20,83,
350670,158656,2,49,2026-05-19 18:37:28,129,
350671,158656,6,49,2026-05-20 01:15:40,77,
350672,158656,7,49,2026-05-21 18:11:16,177,
350673,127421,1,44,2025-10-07 07:00:00,99,
350674,127421,2,44,2025-10-07 12:34:01,127,
350675,127421,3,44,2025-10-07 13:26:28,187,
350676,127421,2,14,2025-10-07 18:41:45,98,
350677,127421,6,14,2025-10-07 23:48:15,168,
350678,127421,8,14,2025-10-08 01:12:53,185,4
350679,127421,9,14,2025-10-08 03:42:20,194,6
350680,127421,7,14,2025-10-12 23:19:50,61,
350681,152878,1,38,2026-04-08 09:00:00,124,
350682,152878,2,38,2026-04-08 14:47:22,233,
350683,152878,3,38,2026-04-08 13:49:03,78,
350684,152878,4,38,2026-04-09 12:11:32,114,
350685,152878,5,34,2026-04-10 08:02:47,92,
350686,152878,2,34,2026-04-10 15:29:10,165,
350687,152878,6,34,2026-04-11 05:10:05,242,
350688,152878,8,34,2026-04-11 08:47:47,56,1
350689,152878,9,34,2026-04-11 09:08:40,137,7
350690,152878,10,34,2026-04-14 07:07:12,173,
350691,60005,1,50,2024-05-23 09:00:00,40,
350692,60005,2,50,2024-05-23 12:27:13,100,
350693,60005,3,50,2024-05-23 15:15:52,228,
350694,60005,2,30,2024-05-24 01:01:44,222,
350695,60005,6,30,2024-05-24 10:26:46,246,
350696,60005,7,30,2024-05-26 06:01:45,48,
350697,77458,1,37,2024-09-30 07:00:00,48,
350698,77458,2,37,2024-09-30 09:32:33,51,
350699,77458,3,37,2024-09-30 11:03:57,206,
350700,77458,4,37,2024-10-01 02:27:26,149,
350701,77458,5,31,2024-10-01 15:54:27,208,
350702,77458,2,31,2024-10-01 22:40:33,68,
350703,77458,6,31,2024-10-02 10:04:35,236,
350704,77458,7,31,2024-10-02 11:04:35,240,
350705,61084,1,34,2024-05-30 16:00:00,118,
350706,61084,2,34,2024-05-30 19:40:32,27,
350707,61084,3,34,2024-05-30 22:44:17,256,
350708,61084,4,34,2024-06-01 02:13:32,197,
350709,61084,5,29,2024-06-02 00:57:20,188,
350710,61084,2,29,2024-06-02 10:25:53,228,
350711,61084,6,29,2024-06-02 23:43:31,240,
350712,61084,7,29,2024-06-04 23:02:58,147,
350713,19449,1,23,2023-06-26 09:00:00,20,
350714,19449,2,23,2023-06-26 12:00:13,253,
350715,19449,3,23,2023-06-26 17:06:03,222,
350716,19449,2,18,2023-06-27 01:57:53,242,
350717,19449,6,18,2023-06-27 15:08:52,241,
350718,19449,8,18,2023-06-27 17:50:39,39,2
350719,19449,9,18,2023-06-27 18:23:22,38,4
350720,19449,7,18,2023-06-28 03:20:15,223,
350721,65176,1,7,2024-06-27 13:00:00,84,
350722,65176,2,7,2024-06-27 18:19:19,76,
350723,65176,3,7,2024-06-27 15:33:51,77,
350724,65176,2,8,2024-06-27 21:25:36,231,
350725,65176,6,8,2024-06-28 08:20:25,36,
350726,65176,7,8,2024-06-28 09:20:25,249,
350727,37413,1,10,2023-11-13 07:00:00,166,
350728,37413,2,10,2023-11-13 12:11:26,42,
350729,37413,3,10,2023-11-13 10:53:54,87,
350730,37413,2,13,2023-11-13 13:11:07,65,
350731,37413,6,13,2023-11-13 21:21:07,45,
350732,37413,7,13,2023-11-18 20:22:35,217,
350733,22069,1,24,2023-07-17 09:00:00,87,
350734,22069,2,24,2023-07-17 13:34:07,104,
350735,22069,3,24,2023-07-17 15:05:56,157,
350736,22069,2,48,2023-07-18 01:02:12,208,
350737,22069,6,48,2023-07-18 06:07:50,216,
350738,22069,7,48,2023-07-18 07:07:50,72,
350739,65041,1,48,2024-06-27 08:00:00,57,
350740,65041,2,48,2024-06-27 10:03:52,39,
350741,65041,3,48,2024-06-27 15:28:17,142,
350742,65041,2,25,2024-06-27 20:09:05,21,
350743,65041,6,25,2024-06-27 23:34:22,148,
350744,65041,7,25,2024-06-29 09:36:00,152,
350745,140518,1,35,2025-12-31 08:00:00,97,
350746,140518,2,35,2025-12-31 12:06:29,15,
350747,140518,3,35,2025-12-31 13:02:53,146,
350748,140518,4,35,2026-01-01 15:50:19,226,
350749,140518,5,15,2026-01-02 10:57:44,206,
350750,140518,2,15,2026-01-02 19:53:16,126,
350751,140518,6,15,2026-01-03 06:48:44,73,
350752,140518,7,15,2026-01-14 19:40:09,258,
350753,151841,1,26,2026-04-01 13:00:00,259,
350754,151841,2,26,2026-04-01 17:38:20,194,
350755,151841,3,26,2026-04-01 16:48:39,80,
350756,151841,2,27,2026-04-01 19:50:08,37,
350757,151841,6,27,2026-04-02 05:18:28,107,
350758,151841,7,27,2026-04-05 15:19:05,17,
350759,83058,1,39,2024-11-07 08:00:00,105,
350760,83058,2,39,2024-11-07 10:18:03,245,
350761,83058,3,39,2024-11-07 15:01:48,253,
350762,83058,2,38,2024-11-07 22:37:46,181,
350763,83058,6,38,2024-11-08 10:53:34,74,
350764,83058,7,38,2024-11-10 20:13:29,104,
350765,119335,1,50,2025-08-11 11:00:00,60,
350766,119335,2,50,2025-08-11 13:50:10,166,
350767,119335,3,50,2025-08-11 17:02:08,152,
350768,119335,4,50,2025-08-12 09:11:25,62,
350769,119335,5,7,2025-08-13 13:29:28,194,
350770,119335,2,7,2025-08-13 18:14:46,157,
350771,119335,6,7,2025-08-14 04:37:11,126,
350772,119335,7,7,2025-08-16 06:52:09,185,
350773,143698,1,30,2026-01-31 14:00:00,81,
350774,143698,2,30,2026-01-31 17:53:41,250,
350775,143698,3,30,2026-01-31 19:37:19,31,
350776,143698,4,30,2026-02-01 20:34:37,125,
350777,143698,5,24,2026-02-03 00:18:42,193,
350778,143698,2,24,2026-02-03 02:27:34,153,
350779,143698,6,24,2026-02-03 08:06:00,130,
350780,143698,7,24,2026-02-03 09:06:00,258,
350781,43763,1,50,2023-12-29 14:00:00,167,
350782,43763,2,50,2023-12-29 18:12:04,131,
350783,43763,3,50,2023-12-29 19:21:39,43,
350784,43763,2,29,2023-12-30 01:04:45,182,
350785,43763,6,29,2023-12-30 10:16:17,204,
350786,43763,7,29,2024-01-05 05:45:37,204,
350787,14135,1,35,2023-05-15 16:00:00,187,
350788,14135,2,35,2023-05-15 19:39:44,50,
350789,14135,3,35,2023-05-15 18:13:26,194,
350790,14135,4,35,2023-05-16 22:28:41,149,
350791,14135,5,11,2023-05-17 20:16:06,186,
350792,14135,2,11,2023-05-18 00:13:05,240,
350793,14135,6,11,2023-05-18 05:14:30,139,
350794,14135,7,11,2023-05-18 06:14:30,215,
350795,137092,1,14,2025-12-04 10:00:00,183,
350796,137092,2,14,2025-12-04 12:37:01,180,
350797,137092,3,14,2025-12-04 14:42:07,35,
350798,137092,2,16,2025-12-04 23:21:41,52,
350799,137092,6,16,2025-12-05 04:45:12,158,
350800,137092,7,16,2025-12-08 04:49:01,250,
350801,148582,1,12,2026-03-10 11:00:00,16,
350802,148582,2,12,2026-03-10 16:26:45,137,
350803,148582,3,12,2026-03-10 16:31:18,29,
350804,148582,2,14,2026-03-11 01:23:27,238,
350805,148582,6,14,2026-03-11 04:32:36,198,
350806,148582,7,14,2026-03-13 03:29:48,101,
350807,39294,1,19,2023-11-24 10:00:00,213,
350808,39294,2,19,2023-11-24 15:43:48,65,
350809,39294,3,19,2023-11-24 13:17:18,54,
350810,39294,2,18,2023-11-24 22:32:14,131,
350811,39294,6,18,2023-11-25 12:25:09,154,
350812,39294,7,18,2023-11-26 15:28:43,103,
350813,126775,1,1,2025-10-04 15:00:00,259,
350814,126775,2,1,2025-10-04 20:59:43,3,
350815,126775,3,1,2025-10-05 03:02:30,120,
350816,126775,2,4,2025-10-05 06:47:01,27,
350817,126775,6,4,2025-10-05 20:06:32,65,
350818,126775,7,4,2025-10-07 05:57:50,228,
350819,36915,1,44,2023-11-09 12:00:00,46,
350820,36915,2,44,2023-11-09 16:22:39,214,
350821,36915,3,44,2023-11-09 17:31:47,101,
350822,36915,2,16,2023-11-10 00:50:59,227,
350823,36915,6,16,2023-11-10 07:36:10,111,
350824,36915,8,16,2023-11-10 11:03:54,220,6
350825,36915,9,16,2023-11-10 09:46:29,49,1
350826,36915,7,16,2023-11-10 08:36:10,130,
350827,133311,1,16,2025-11-13 12:00:00,61,
350828,133311,2,16,2025-11-13 15:59:19,21,
350829,133311,3,16,2025-11-13 18:17:12,106,
350830,133311,2,11,2025-11-13 21:30:44,16,
350831,133311,6,11,2025-11-14 10:50:44,71,
350832,133311,7,11,2025-11-19 14:06:09,138,
350833,135444,1,38,2025-11-25 07:00:00,48,
350834,135444,2,38,2025-11-25 09:53:48,28,
350835,135444,3,38,2025-11-25 14:42:01,234,
350836,135444,2,39,2025-11-25 20:33:47,95,
350837,135444,6,39,2025-11-26 02:19:22,125,
350838,135444,7,39,2025-11-27 04:00:30,201,
350839,32303,1,20,2023-10-07 15:00:00,29,
350840,32303,2,20,2023-10-07 17:37:55,93,
350841,32303,3,20,2023-10-07 19:12:00,52,
350842,32303,4,20,2023-10-08 15:11:04,144,
350843,32303,5,15,2023-10-09 09:37:13,164,
350844,32303,2,15,2023-10-09 18:31:41,101,
350845,32303,6,15,2023-10-10 01:45:24,197,
350846,32303,7,15,2023-10-12 06:17:42,238,
350847,66543,1,4,2024-07-08 11:00:00,131,
350848,66543,2,4,2024-07-08 12:35:16,198,
350849,66543,3,4,2024-07-08 17:02:21,47,
350850,66543,2,8,2024-07-08 20:30:55,253,
350851,66543,6,8,2024-07-09 06:24:33,216,
350852,66543,7,8,2024-07-09 07:24:33,46,
350853,151268,1,42,2026-03-27 09:00:00,149,
350854,151268,2,42,2026-03-27 13:50:19,110,
350855,151268,3,42,2026-03-27 12:47:00,257,
350856,151268,2,41,2026-03-27 19:24:37,119,
350857,151268,6,41,2026-03-28 03:27:12,124,
350858,151268,7,41,2026-03-31 17:01:04,79,
350859,146727,1,41,2026-02-24 14:00:00,27,
350860,146727,2,41,2026-02-24 17:36:18,34,
350861,146727,3,41,2026-02-24 16:05:29,51,
350862,146727,2,2,2026-02-24 19:53:43,21,
350863,146727,6,2,2026-02-25 08:45:01,75,
350864,146727,7,2,2026-02-27 10:09:44,12,
350865,77947,1,40,2024-10-03 07:00:00,249,
350866,77947,2,40,2024-10-03 11:40:52,193,
350867,77947,3,40,2024-10-03 12:10:58,29,
350868,77947,2,39,2024-10-03 17:06:09,85,
350869,77947,6,39,2024-10-03 21:00:23,184,
350870,77947,8,39,2024-10-04 00:17:31,148,4
350871,77947,9,39,2024-10-03 22:34:12,240,1
350872,77947,7,39,2024-10-03 22:00:23,145,
350873,21019,1,2,2023-07-06 07:00:00,45,
350874,21019,2,2,2023-07-06 12:58:36,165,
350875,21019,3,2,2023-07-06 14:52:47,228,
350876,21019,2,1,2023-07-06 22:14:01,73,
350877,21019,6,1,2023-07-07 03:05:40,124,
350878,21019,7,1,2023-07-09 07:20:34,57,
350879,87358,1,35,2024-12-05 15:00:00,40,
350880,87358,2,35,2024-12-05 16:30:19,31,
350881,87358,3,35,2024-12-05 22:04:59,66,
350882,87358,2,34,2024-12-06 04:28:47,147,
350883,87358,6,34,2024-12-06 09:55:43,178,
350884,87358,7,34,2024-12-08 13:39:30,73,
350885,130038,1,20,2025-10-24 11:00:00,135,
350886,130038,2,20,2025-10-24 16:52:04,181,
350887,130038,3,20,2025-10-24 13:39:26,140,
350888,130038,4,20,2025-10-25 12:46:33,72,
350889,130038,5,1,2025-10-26 11:55:55,74,
350890,130038,2,1,2025-10-26 20:36:08,168,
350891,130038,6,1,2025-10-27 06:42:22,99,
350892,130038,7,1,2025-10-27 07:42:22,203,
350893,150166,1,31,2026-03-19 07:00:00,201,
350894,150166,2,31,2026-03-19 08:52:25,248,
350895,150166,3,31,2026-03-19 13:35:46,258,
350896,150166,2,29,2026-03-19 20:29:20,79,
350897,150166,6,29,2026-03-20 05:45:11,76,
350898,150166,7,29,2026-03-20 06:45:11,249,
350899,102828,1,41,2025-04-14 12:00:00,30,
350900,102828,2,41,2025-04-14 17:02:24,185,
350901,102828,3,41,2025-04-14 19:25:47,52,
350902,102828,2,1,2025-04-15 13:09:46,237,
350903,102828,6,1,2025-04-16 00:51:30,243,
350904,102828,7,1,2025-04-16 01:51:30,191,
350905,104234,1,20,2025-04-25 16:00:00,249,
350906,104234,2,20,2025-04-25 19:49:52,242,
350907,104234,3,20,2025-04-25 19:04:33,206,
350908,104234,4,20,2025-04-26 23:16:51,218,
350909,104234,5,28,2025-04-27 14:59:31,9,
350910,104234,2,28,2025-04-28 00:25:13,246,
350911,104234,6,28,2025-04-28 12:42:02,129,
350912,104234,7,28,2025-04-28 13:42:02,3,
350913,29286,1,35,2023-09-13 07:00:00,42,
350914,29286,2,35,2023-09-13 12:46:01,102,
350915,29286,3,35,2023-09-13 11:35:27,195,
350916,29286,2,34,2023-09-13 20:33:08,34,
350917,29286,6,34,2023-09-14 03:42:58,86,
350918,29286,7,34,2023-09-18 20:16:21,221,
350919,76155,1,48,2024-09-19 09:00:00,211,
350920,76155,2,48,2024-09-19 13:31:56,91,
350921,76155,3,48,2024-09-19 11:11:56,41,
350922,76155,2,24,2024-09-19 19:24:45,142,
350923,76155,6,24,2024-09-20 01:10:01,167,
350924,76155,7,24,2024-09-25 14:27:19,4,
350925,24466,1,14,2023-08-04 11:00:00,247,
350926,24466,2,14,2023-08-04 14:39:04,210,
350927,24466,3,14,2023-08-04 16:05:48,108,
350928,24466,4,14,2023-08-05 03:35:52,21,
350929,24466,5,22,2023-08-05 16:27:59,13,
350930,24466,2,22,2023-08-06 01:54:25,129,
350931,24466,6,22,2023-08-06 05:08:17,11,
350932,24466,7,22,2023-08-06 06:08:17,214,
350933,33882,1,40,2023-10-19 11:00:00,20,
350934,33882,2,40,2023-10-19 13:05:13,163,
350935,33882,3,40,2023-10-19 17:24:43,235,
350936,33882,4,40,2023-10-20 10:01:41,212,
350937,33882,5,19,2023-10-21 13:57:54,216,
350938,33882,2,19,2023-10-21 18:49:03,31,
350939,33882,6,19,2023-10-22 00:20:09,21,
350940,33882,9,19,2023-10-23 14:15:43,19,14
350941,23259,1,19,2023-07-27 14:00:00,257,
350942,23259,2,19,2023-07-27 19:55:33,190,
350943,23259,3,19,2023-07-27 16:48:47,80,
350944,23259,4,19,2023-07-28 09:40:17,253,
350945,23259,5,49,2023-07-29 09:30:37,74,
350946,23259,2,49,2023-07-29 15:49:34,71,
350947,23259,6,49,2023-07-29 21:55:25,174,
350948,23259,7,49,2023-07-30 21:48:44,49,
350949,126184,1,43,2025-09-29 09:00:00,113,
350950,126184,2,43,2025-09-29 14:55:35,147,
350951,126184,3,43,2025-09-29 12:59:19,235,
350952,126184,2,13,2025-09-29 19:10:59,146,
350953,126184,6,13,2025-09-30 00:47:13,184,
350954,126184,7,13,2025-10-02 20:47:57,64,
350955,132762,1,5,2025-11-10 11:00:00,209,
350956,132762,2,5,2025-11-10 14:09:47,146,
350957,132762,3,5,2025-11-10 18:24:02,66,
350958,132762,2,3,2025-11-11 03:24:49,165,
350959,132762,6,3,2025-11-11 06:29:27,254,
350960,132762,7,3,2025-11-11 07:29:27,244,
350961,62259,1,3,2024-06-07 12:00:00,84,
350962,62259,2,3,2024-06-07 17:42:26,34,
350963,62259,3,3,2024-06-07 16:35:53,120,
350964,62259,4,3,2024-06-08 02:49:02,19,
350965,62259,5,27,2024-06-08 18:53:39,123,
350966,62259,2,27,2024-06-09 04:03:58,134,
350967,62259,6,27,2024-06-09 17:03:30,8,
350968,62259,7,27,2024-06-09 21:23:40,244,
350969,58619,1,42,2024-05-10 10:00:00,37,
350970,58619,2,42,2024-05-10 11:47:35,143,
350971,58619,3,42,2024-05-10 13:07:01,159,
350972,58619,2,1,2024-05-11 01:32:00,158,
350973,58619,6,1,2024-05-11 10:35:59,95,
350974,58619,7,1,2024-05-12 12:54:00,242,
350975,126550,1,1,2025-10-02 08:00:00,68,
350976,126550,2,1,2025-10-02 10:41:38,39,
350977,126550,3,1,2025-10-02 20:41:56,68,
350978,126550,2,3,2025-10-03 05:50:22,164,
350979,126550,6,3,2025-10-03 10:45:47,58,
350980,126550,7,3,2025-10-07 05:29:29,24,
350981,70323,1,27,2024-08-07 09:00:00,235,
350982,70323,2,27,2024-08-07 14:07:16,39,
350983,70323,3,27,2024-08-07 11:00:02,252,
350984,70323,4,27,2024-08-08 00:37:03,56,
350985,70323,5,46,2024-08-08 19:58:54,85,
350986,70323,2,46,2024-08-09 03:15:21,143,
350987,70323,6,46,2024-08-09 13:14:49,1,
350988,70323,7,46,2024-08-11 17:26:20,240,
350989,130221,1,35,2025-10-25 09:00:00,221,
350990,130221,2,35,2025-10-25 13:39:38,230,
350991,130221,3,35,2025-10-25 15:04:31,80,
350992,130221,4,35,2025-10-26 09:56:39,245,
350993,130221,5,32,2025-10-26 22:32:11,215,
350994,130221,2,32,2025-10-27 02:53:08,82,
350995,130221,6,32,2025-10-27 14:24:24,2,
350996,130221,7,32,2025-10-29 04:32:32,40,
350997,80134,1,34,2024-10-19 15:00:00,143,
350998,80134,2,34,2024-10-19 19:12:07,138,
350999,80134,3,34,2024-10-19 19:10:56,59,
351000,80134,4,34,2024-10-21 00:53:11,47,
351001,80134,5,3,2024-10-22 10:31:26,1,
351002,80134,2,3,2024-10-22 16:19:46,10,
351003,80134,6,3,2024-10-22 20:08:08,5,
351004,80134,7,3,2024-10-27 09:22:56,113,
351005,32738,1,8,2023-10-11 09:00:00,231,
351006,32738,2,8,2023-10-11 12:58:52,193,
351007,32738,3,8,2023-10-11 12:52:28,68,
351008,32738,2,1,2023-10-11 21:45:03,201,
351009,32738,6,1,2023-10-12 02:48:02,216,
351010,32738,7,1,2023-10-12 03:48:02,214,
351011,109922,1,26,2025-06-06 09:00:00,109,
351012,109922,2,26,2025-06-06 12:30:28,66,
351013,109922,3,26,2025-06-06 16:30:42,174,
351014,109922,2,24,2025-06-06 22:41:27,8,
351015,109922,6,24,2025-06-07 11:43:38,259,
351016,109922,7,24,2025-06-12 13:43:13,62,
351017,161845,1,26,2026-06-09 15:00:00,248,
351018,161845,2,26,2026-06-09 20:19:20,118,
351019,161845,3,26,2026-06-09 22:09:25,154,
351020,161845,2,28,2026-06-10 01:28:46,113,
351021,161845,6,28,2026-06-10 06:00:10,59,
351022,161845,7,28,2026-06-10 07:00:10,168,
351023,12040,1,46,2023-04-27 16:00:00,74,
351024,12040,2,46,2023-04-27 19:47:26,139,
351025,12040,3,46,2023-04-27 18:41:49,236,
351026,12040,4,46,2023-04-28 15:48:18,136,
351027,12040,5,2,2023-04-29 07:06:57,149,
351028,12040,2,2,2023-04-29 11:19:30,179,
351029,12040,6,2,2023-04-29 23:03:24,175,
351030,12040,7,2,2023-04-30 00:03:24,67,
351031,46874,1,46,2024-02-06 09:00:00,239,
351032,46874,2,46,2024-02-06 12:32:08,138,
351033,46874,3,46,2024-02-06 13:42:28,59,
351034,46874,2,20,2024-02-06 16:16:24,114,
351035,46874,6,20,2024-02-06 19:27:55,3,
351036,46874,7,20,2024-02-11 16:42:00,12,
351037,165269,1,44,2026-06-29 07:00:00,15,
351038,165269,2,44,2026-06-29 08:57:15,193,
351039,18017,1,22,2023-06-16 13:00:00,241,
351040,18017,2,22,2023-06-16 18:15:54,234,
351041,18017,3,22,2023-06-16 21:03:22,212,
351042,18017,4,22,2023-06-17 11:01:43,226,
351043,18017,5,5,2023-06-18 12:06:16,198,
351044,18017,2,5,2023-06-18 16:48:06,33,
351045,18017,6,5,2023-06-18 21:13:56,67,
351046,18017,8,5,2023-06-19 00:45:04,56,1
351047,18017,9,5,2023-06-19 02:50:08,17,8
351048,18017,10,5,2023-06-20 07:25:15,79,
351049,87971,1,49,2024-12-07 15:00:00,187,
351050,87971,2,49,2024-12-07 20:47:08,58,
351051,87971,3,49,2024-12-07 20:10:55,85,
351052,87971,4,49,2024-12-08 23:20:56,254,
351053,87971,5,39,2024-12-09 23:47:14,49,
351054,87971,2,39,2024-12-10 02:27:07,109,
351055,87971,6,39,2024-12-10 16:14:19,45,
351056,87971,7,39,2024-12-10 17:14:19,256,
351057,32267,1,24,2023-10-06 14:00:00,149,
351058,32267,2,24,2023-10-06 19:47:47,126,
351059,32267,3,24,2023-10-06 17:52:09,180,
351060,32267,2,48,2023-10-06 20:28:49,152,
351061,32267,6,48,2023-10-07 09:58:53,25,
351062,32267,7,48,2023-10-08 12:26:15,247,
351063,89791,1,40,2024-12-19 10:00:00,62,
351064,89791,2,40,2024-12-19 15:41:24,149,
351065,89791,3,40,2024-12-19 15:04:21,157,
351066,89791,2,39,2024-12-19 21:34:54,149,
351067,89791,6,39,2024-12-20 06:12:07,95,
351068,89791,7,39,2024-12-28 22:32:58,108,
351069,56986,1,11,2024-04-29 11:00:00,100,
351070,56986,2,11,2024-04-29 15:53:39,39,
351071,56986,3,11,2024-04-29 19:02:35,34,
351072,56986,2,13,2024-04-30 01:33:24,49,
351073,56986,6,13,2024-04-30 13:43:20,232,
351074,56986,7,13,2024-04-30 14:43:20,109,
351075,17080,1,36,2023-06-08 08:00:00,200,
351076,17080,2,36,2023-06-08 09:32:50,48,
351077,17080,3,36,2023-06-08 13:58:29,120,
351078,17080,2,37,2023-06-08 21:10:16,139,
351079,17080,6,37,2023-06-09 02:49:13,128,
351080,17080,7,37,2023-06-10 21:44:36,118,
351081,92893,1,7,2025-01-26 16:00:00,132,
351082,92893,2,7,2025-01-26 20:18:12,48,
351083,92893,3,7,2025-01-27 00:14:32,79,
351084,92893,2,41,2025-01-27 03:18:24,32,
351085,92893,6,41,2025-01-27 16:59:32,132,
351086,92893,7,41,2025-02-03 21:50:28,220,
351087,151336,1,8,2026-03-27 09:00:00,186,
351088,151336,2,8,2026-03-27 12:23:38,57,
351089,151336,3,8,2026-03-27 14:19:17,234,
351090,151336,4,8,2026-03-28 00:50:30,230,
351091,151336,5,45,2026-03-29 01:29:17,78,
351092,151336,2,45,2026-03-29 08:57:27,36,
351093,151336,6,45,2026-03-29 20:51:02,167,
351094,151336,7,45,2026-04-01 09:15:38,127,
351095,146039,1,6,2026-02-18 10:00:00,64,
351096,146039,2,6,2026-02-18 11:59:30,177,
